fiyat,yil,marka,seri,model,kilometre,vites_tipi,yakit_tipi,cekis,yakit_deposu,motor_hacmi,motor_gucu,boyali_parca,degisen_parca,fiyat_log
725900,1,Renault,1.3 TCe Joy Comfort EDC 140 Ps Sedan,Megane,14386,Otomatik,Benzin,Önden Çekiş,50.0,1332,138.0,0,0,13.495167543272933
290000,14,Renault,Clio 1.4 16V Expression,Clio,126000,Düz,LPG & Benzin,Önden Çekiş,55.0,1390,100.0,0,0,12.577636201962656
249900,17,Renault,Megane HB 1.5 dCi Dynamique,Megane,191289,Düz,Dizel,Önden Çekiş,60.0,1461,80.0,4,2,12.428816116823043
193000,19,Hyundai,1.5 CRDI GLS 82 Ps Sedan,Accent,189225,Düz,Dizel,Önden Çekiş,45.0,1493,80.0,0,3,12.170445467887022
305000,11,Peugeot,1.6 HDI Business Line 93 Ps Hatchback,308,186511,Düz,Dizel,Önden Çekiş,60.0,1560,92.0,1,3,12.628067055589549
415000,14,Volkswagen,Tiguan 2.0 TDI Sport-Style 4x4,Tiguan,167300,Düz,Dizel,4x4,64.0,1986,140.0,1,2,12.936033799212835
350000,18,Renault,1.6 Sportway 115 Ps Sedan,Megane,172129,Düz,Benzin,Önden Çekiş,60.0,1598,114.0,1,2,12.765688433465597
315750,14,Hyundai,1.4 Expo Gold Plus 97 Ps Sedan,Accent Era,135530,Düz,Benzin,Önden Çekiş,45.0,1399,95.0,1,2,12.662706040212738
480000,5,Dacia,1.5 DCI Comfort 90 Ps SUV,Duster,133000,Düz,Dizel,Önden Çekiş,50.0,1461,89.0,0,0,13.081541382884074
309900,9,Fiat,1.3 MultiJet Urban 75 Ps Hatchback,Punto,206676,Düz,Dizel,Önden Çekiş,45.0,1248,74.0,5,0,12.64400494377584
220000,12,Peugeot,207 1.4 Trendy,207,244000,Düz,LPG & Benzin,Önden Çekiş,50.0,1360,75.0,0,0,12.301382825334498
490000,6,Renault,1.6 16V Joy 115 Ps Hatchback,Megane,76208,Düz,Benzin,Önden Çekiş,47.0,1598,114.0,2,1,13.102160670086809
370000,6,Fiat,1.6 MultiJet Safeline ESP 105 Ps Combi,Doblo,87000,Düz,Dizel,Önden Çekiş,60.0,1598,103.0,0,0,12.821258284620408
365000,5,Fiat,1.3 MultiJet Easy 95 Ps Combi,Doblo,140000,Düz,Dizel,Önden Çekiş,60.0,1248,94.0,0,0,12.80765263256463
500000,3,Fiat,1.6 MultiJet Premio 120 Ps Combi,Doblo,32902,Düz,Dizel,Önden Çekiş,60.0,1598,118.0,0,0,13.122363377404328
500000,10,Citroen,C4 1.6 e-HDi Exclusive MCP6,C4,137350,Otomatik,Dizel,Önden Çekiş,60.0,1560,115.0,6,5,13.122363377404328
495900,2,Fiat,1.3 MultiJet Urban 95 Ps Sedan,Egea,105603,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.114129572477225
395000,6,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,89191,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,3,0,12.886641043883259
545000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,9422,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.208541073645382
350000,9,Dacia,Logan MCV 1.5 dCi Ambiance,Logan,218548,Düz,Dizel,Önden Çekiş,50.0,1461,75.0,4,4,12.765688433465597
442000,1,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,6787,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,2,0,12.999065161059836
411750,3,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,49598,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,4,0,12.928171648039887
420000,2,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,26680,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,0,0,12.948009990259552
399900,5,Fiat,1.4 16V Fire Easy Plus 95 Ps Hatchback,Egea,72000,Düz,Benzin,Önden Çekiş,50.0,1368,94.0,0,0,12.89896979483491
375000,7,Dacia,Lodgy 1.5 dCi Laureate,Lodgy,163436,Düz,Dizel,Önden Çekiş,50.0,1461,90.0,1,1,12.834681304952548
205000,17,Ford,Transit Connect K210 S 1.8 TDdi Standart şasi,Transit Connect,163690,Düz,Dizel,Önden Çekiş,60.0,1753,75.0,1,1,12.230765258120545
258000,10,Peugeot,301 1.6 Hdi Active,301,171622,Düz,Dizel,Önden Çekiş,50.0,1560,92.0,2,0,12.460714863903755
215000,15,Citroen,C4 1.6 HDi SX,C4,262626,Düz,Dizel,Önden Çekiş,60.0,1560,92.0,0,0,12.2783933071098
390000,12,Dacia,Duster 1.5 dCi Laureate 4x2,Duster,168295,Düz,Dizel,Önden Çekiş,50.0,1461,85.0,3,3,12.873902018105829
400000,11,Ford,Focus 1.6 Ti-VCT Style Powershift,Focus,147659,Otomatik,LPG & Benzin,Önden Çekiş,55.0,1596,125.0,1,1,12.89921982609012
240000,14,Fiat,Albea Sole 1.4 Fire Dynamic,Albea,64569,Düz,Benzin,Önden Çekiş,48.0,1368,77.0,0,0,12.388394202324129
301000,9,Renault,Fluence 1.6 Joy,Fluence,211575,Düz,Dizel,Önden Çekiş,60.0,1598,110.0,1,1,12.614865543731012
259900,8,Peugeot,301 1.6 Hdi Allure,301,283252,Düz,Dizel,Önden Çekiş,50.0,1560,92.0,4,4,12.468052220629582
399900,5,Peugeot,301 1.6 Hdi Allure,301,109690,Düz,Dizel,Önden Çekiş,50.0,1560,92.0,1,0,12.89896979483491
290900,12,Ford,Focus 1.6 Collection,Focus,192420,Düz,Dizel,Önden Çekiş,55.0,1596,100.0,4,3,12.580734844483294
260000,19,Ford,Focus 1.6 Collection,Focus,174787,Düz,Benzin,Önden Çekiş,55.0,1596,100.0,0,0,12.468436909997665
245000,11,Dacia,Sandero 1.5 dCi Ambiance,Sandero,118201,Düz,Dizel,Önden Çekiş,50.0,1461,75.0,0,1,12.409013489526863
260000,15,Renault,Megane HB 1.5 dCi Extreme 2,Megane,201000,Düz,Dizel,Önden Çekiş,60.0,1461,80.0,0,0,12.468436909997665
310000,14,Renault,Clio 1.2 16V Expression,Clio,90650,Düz,Benzin,Önden Çekiş,55.0,1149,75.0,0,0,12.644327576461329
399900,8,Renault,Clio 1.2 16V Icon,Clio,61458,Düz,Benzin,Önden Çekiş,45.0,1149,75.0,2,1,12.89896979483491
205000,15,Hyundai,Accent Era 1.5 CRDi-VGT Team,Accent,215014,Düz,Dizel,Önden Çekiş,45.0,1493,110.0,1,1,12.230765258120545
300000,12,Nissan,Note 1.5 dCi Visia,Note,102926,Düz,Dizel,Önden Çekiş,46.0,1461,86.0,1,1,12.611537753638338
250000,19,Toyota,Yaris 1.3 Sol Otomatik,Yaris,242000,Düz,LPG & Benzin,Önden Çekiş,45.0,1298,87.0,0,0,12.429216196844383
218900,14,Fiat,Palio Sole 1.4 Fire Dynamic,Palio,122188,Düz,LPG & Benzin,Önden Çekiş,51.0,1368,77.0,1,1,12.296370283510955
183000,22,Seat,Toledo TDi Signo,Toledo,320470,Düz,LPG & Benzin,Önden Çekiş,55.0,1896,90.0,9,1,12.117241431823558
279750,12,Renault,Symbol 1.5 dCi Authentique,Symbol,162648,Düz,Dizel,Önden Çekiş,50.0,1461,65.0,3,3,12.541651626174172
360000,8,Renault,Symbol 1.2 16V Joy,Symbol,66509,Düz,Benzin,Önden Çekiş,50.0,1149,75.0,0,0,12.793859310432293
365000,10,Renault,Symbol 1.2 16V Joy,Symbol,71834,Düz,Benzin,Önden Çekiş,50.0,1149,75.0,4,3,12.80765263256463
400000,7,Fiat,Punto 1.4 Pop S-S,Punto,100480,Düz,Benzin,Önden Çekiş,45.0,1368,77.0,2,8,12.89921982609012
370000,7,Fiat,Doblo Combi 1.3 M.jet Safeline,Doblo,198058,Düz,Dizel,Önden Çekiş,60.0,1248,90.0,0,1,12.821258284620408
255000,9,Renault,Symbol 1.5 dCi Joy,Symbol,178300,Düz,Dizel,Önden Çekiş,50.0,1461,90.0,0,0,12.449018824140563
345000,6,Renault,Symbol 1.5 dCi Joy,Symbol,213045,Düz,Dizel,Önden Çekiş,50.0,1461,75.0,0,1,12.751299696013497
370000,11,Ford,Fiesta 1.4 TDCi Trend,Fiesta,241939,Düz,Dizel,Önden Çekiş,45.0,1398,70.0,5,0,12.821258284620408
360000,9,Renault,Clio 1.2 16V Joy,Clio,88153,Düz,Benzin,Önden Çekiş,45.0,1149,75.0,0,0,12.793859310432293
297900,10,Renault,Clio 1.2 16V Joy,Clio,141255,Düz,Benzin,Önden Çekiş,45.0,1149,75.0,2,3,12.604513138701373
325000,13,Toyota,COROLLA SEDAN 1.4 D-4D ELEGANT,Corolla,235589,Düz,Benzin,Önden Çekiş,55.0,1365,90.0,0,0,12.691580461311874
299900,11,Fiat,Linea 1.3 Multijet Active Plus,Linea,71285,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,1,5,12.6112043647371
268000,9,Fiat,Linea 1.3 Multijet Active Plus,Linea,165100,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.498742259492994
419000,3,Renault,0.9 TCe Joy 90 Ps Sedan,Symbol,26970,Düz,Benzin,Önden Çekiş,50.0,8980,89.0,0,0,12.945626198904275
235000,19,Renault,1.4 Authentique 75 Ps Symbol,Clio,73000,Düz,LPG & Benzin,Önden Çekiş,50.0,1390,74.0,0,0,12.367340793126296
459900,7,Dacia,1.5 DCI (7 Koltuk) Stepway 110 Ps MPV,Lodgy,73379,Düz,Dizel,Önden Çekiş,50.0,1461,108.0,0,0,13.038764353528014
405900,6,Dacia,1.5 DCI Stepway Easy-R 90 Ps Hatchback,Sandero,118336,Otomatik,Dizel,Önden Çekiş,50.0,1461,88.0,3,0,12.91386210282699
440000,6,Hyundai,1.2 MPI Elite 84 Ps Hatchback,i20,76294,Düz,Benzin,Önden Çekiş,50.0,1248,83.0,0,0,12.994530005894443
457500,5,Hyundai,1.4 CRDI Style 90 Ps Hatchback,i20,33611,Düz,Dizel,Önden Çekiş,45.0,1396,89.0,1,5,13.033532163697712
427000,3,Renault,1.0 SCe Joy 72 Ps Hatchback,Clio,37410,Düz,Benzin,Önden Çekiş,42.0,9990,71.0,0,1,12.96453929221076
397000,6,Fiat,1.4 Fire Urban 95 Ps Sedan,Egea,66500,Düz,LPG & Benzin,Önden Çekiş,45.0,1368,94.0,0,1,12.891691559669328
417750,6,Renault,1.5 DCI Joy 75 Ps Hatchback,Clio,111569,Düz,Dizel,Önden Çekiş,45.0,1461,74.0,2,3,12.94263844645764
600000,1,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,9893,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,8,4,13.304684934198283
370000,3,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,10000,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,0,0,12.821258284620408
450000,3,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,92472,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,4,0,13.017002861746503
700000,4,Renault,1.5 DCI Touch 110 Ps Sedan,Megane,116389,Otomatik,Dizel,Önden Çekiş,49.0,1461,108.0,6,4,13.458835614025542
280000,11,Fiat,Punto EVO 1.3 Mjet Dynamic Start-Stop,Punto,106567,Düz,Dizel,Önden Çekiş,45.0,1248,75.0,1,2,12.542544882151386
372000,9,Opel,Corsa 1.2 Twinport Essentia,Corsa,85704,Düz,Benzin,Önden Çekiş,45.0,1229,85.0,0,0,12.826649133255284
450000,2,Fiat,Doblo Combi 1.3 M.jet Easy,Doblo,98820,Düz,Dizel,Önden Çekiş,60.0,1248,90.0,6,6,13.017002861746503
265000,10,Fiat,Linea 1.3 Multijet Pop,Linea,210000,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.487485104968359
355000,12,Ford,Focus 1.6 TDCi Trend X,Focus,134322,Düz,Dizel,Önden Çekiş,55.0,1560,90.0,4,2,12.779873068457553
279900,8,Renault,Symbol 1.5 dCi Joy,Symbol,207755,Düz,Dizel,Önden Çekiş,50.0,1461,75.0,2,4,12.542187675503545
239900,14,Renault,Kangoo Multix 1.5 dCi Authentique,Kangoo,284332,Düz,Benzin,Önden Çekiş,60.0,1461,65.0,0,0,12.387977448827787
259900,12,Fiat,Doblo Combi 1.6 Multijet Elegance,Doblo,272014,Düz,Dizel,Önden Çekiş,60.0,1598,105.0,1,3,12.468052220629582
387750,9,Ford,Fiesta 1.5 TDCi Trend,Fiesta,98579,Düz,Dizel,Önden Çekiş,42.0,1498,75.0,2,2,12.868116081038785
325000,11,Volkswagen,Polo 1.2 TDI Trendline,Polo,130000,Düz,Dizel,Önden Çekiş,45.0,1199,75.0,1,0,12.691580461311874
287750,11,Renault,Clio 1.5 dCi Authentique,Clio,189902,Düz,Dizel,Önden Çekiş,55.0,1461,65.0,8,2,12.56984732658413
325000,12,Renault,Latitude Executive 1.5 dCi,Latitude,207264,Düz,Dizel,Önden Çekiş,66.0,1461,110.0,10,0,12.691580461311874
352000,9,Dacia,Sandero 1.5 dCi Stepway,Sandero,84733,Düz,Dizel,Önden Çekiş,50.0,1461,90.0,0,0,12.771386454580234
315000,12,Opel,Astra Sedan 1.6 Enjoy,Astra,176492,Düz,LPG & Benzin,Önden Çekiş,52.0,1598,115.0,1,1,12.66032791780777
352000,11,Renault,Clio 1.5 dCi Icon,Clio,164520,Düz,Dizel,Önden Çekiş,45.0,1461,75.0,2,1,12.771386454580234
290000,13,Opel,Astra 1.6 Edition,Astra,192998,Düz,Benzin,Önden Çekiş,56.0,1598,115.0,3,0,12.577636201962656
250000,18,Volkswagen,Bora 1.6 Comfortline,Bora,257888,Düz,Benzin,Önden Çekiş,55.0,1595,105.0,0,0,12.429216196844383
279900,9,Fiat,Doblo Combi 1.6 Multijet Safeline,Doblo,257800,Düz,Dizel,Önden Çekiş,60.0,1598,105.0,3,1,12.542187675503545
300000,15,Hyundai,Accent Era 1.4 Start,Accent,181000,Düz,Benzin,Önden Çekiş,45.0,1399,97.0,1,0,12.611537753638338
415750,11,Volkswagen,Polo 1.4 TSI Comfortline,Polo,74769,Düz,Benzin,Önden Çekiş,45.0,1390,85.0,2,3,12.937839397055175
270000,16,Fiat,Grande Punto 1.4 Fire Active,Grande Punto,149853,Düz,Benzin,Önden Çekiş,45.0,1368,77.0,2,0,12.506177237980511
410000,4,Dacia,1.5 BlueDCI Stepway 115 Ps MPV,Lodgy,95760,Düz,Dizel,Önden Çekiş,50.0,1461,113.0,0,0,12.92391243868049
650000,1,Dacia,1.5 BlueDCI Ambiance 95 Ps MPV,Lodgy,6860,Düz,Dizel,Önden Çekiş,50.0,1461,94.0,0,0,13.38472764187182
695000,3,Ford,1.5 Ti-VCT Trend X 123 Ps Sedan,Focus,5747,Düz,Benzin,Önden Çekiş,52.0,1497,121.0,0,0,13.45166712454693
417000,5,Citroen,1.6 BlueHDI Live 100 Ps Sedan,C-Elysee,124234,Düz,Dizel,Önden Çekiş,50.0,1560,98.0,0,0,12.94084150078094
430000,7,Toyota,1.33 Life 99 Ps Hatchback,Auris,60277,Düz,Benzin,Önden Çekiş,50.0,1329,98.0,0,0,12.971540487669746
325000,8,Seat,Ibiza 1.4 16V Style,Ibiza,124938,Düz,Benzin,Önden Çekiş,45.0,1390,85.0,0,0,12.691580461311874
390000,8,Renault,1.2 Turbo Joy EDC 120 Ps Hatchback,Clio,115638,Düz,Benzin,Önden Çekiş,45.0,1197,118.0,0,0,12.873902018105829
400000,7,Renault,1.2 Turbo Joy EDC 120 Ps Hatchback,Clio,67548,Düz,Benzin,Önden Çekiş,45.0,1197,118.0,0,0,12.89921982609012
350000,7,Fiat,1.4 Fire Urban 95 Ps Sedan,Egea,42758,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,0,1,12.765688433465597
362500,12,Opel,Astra 1.3 CDTI ecoFLEX Enjoy Plus,Astra,161302,Düz,Dizel,Önden Çekiş,56.0,1248,95.0,0,0,12.800779753276867
340000,9,Renault,Clio 1.5 dCi Icon,Clio,177342,Düz,Dizel,Önden Çekiş,45.0,1461,75.0,0,2,12.736700896592344
410000,8,Ford,Tourneo Connect 1.6 TDCi SWB Titanium,Tourneo Connect,201200,Düz,Dizel,Önden Çekiş,60.0,1560,115.0,2,0,12.92391243868049
399900,9,Renault,Kangoo Multix 1.5 dCi Extreme,Kangoo,317152,Düz,Dizel,Önden Çekiş,60.0,1461,90.0,0,0,12.89896979483491
249000,8,Fiat,Linea 1.3 Multijet Pop,Linea,178117,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,2,0,12.425208175446844
295000,8,Fiat,Linea 1.4 Fire Actual,Linea,150000,Düz,Benzin,Önden Çekiş,45.0,1368,77.0,0,0,12.594730635321957
305000,8,Fiat,Linea 1.4 Fire Actual,Linea,162000,Düz,Benzin,Önden Çekiş,45.0,1368,77.0,0,0,12.628067055589549
229900,19,Opel,Corsa 1.3 CDTI Essentia,Corsa,219311,Düz,Dizel,Önden Çekiş,44.0,1248,70.0,2,1,12.345399710751273
357000,9,Opel,Corsa 1.2 Twinport Essentia 15 Alaşım Jant,Corsa,39000,Düz,Benzin,Önden Çekiş,45.0,1229,85.0,0,0,12.785491060761776
238900,11,Renault,Symbol 1.2 16V Authentique Edition,Symbol,156291,Düz,Benzin,Önden Çekiş,50.0,1149,75.0,0,0,12.383800333313902
308000,11,Renault,Symbol 1.2 16V Expression,Symbol,112538,Düz,Benzin,Önden Çekiş,50.0,1149,75.0,0,0,12.637855061955712
364900,6,Fiat,1.3 MultiJet Safeline ESP 90 Ps Combi,Doblo,60035,Düz,Dizel,Önden Çekiş,60.0,1248,89.0,0,0,12.807378622424539
431000,4,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,35059,Düz,LPG & Benzin,Önden Çekiş,45.0,1368,94.0,0,0,12.973863369085885
365900,4,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,104551,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,0,1,12.810115351007298
400000,3,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,45000,Düz,LPG & Benzin,Önden Çekiş,45.0,1368,94.0,1,0,12.89921982609012
342500,7,Fiat,1.6 MultiJet Premio Plus 105 Ps Combi,Doblo,186846,Düz,Dizel,Önden Çekiş,60.0,1598,103.0,3,0,12.744026936684417
297750,8,Citroen,1.2 VTI Comfort ETG5 83 Ps Sedan,C-Elysee,195795,Düz,Benzin,Önden Çekiş,50.0,1199,82.0,2,2,12.604009487217546
315000,8,Fiat,1.3 MultiJet Easy 90 Ps Combi,Doblo,169500,Düz,Dizel,Önden Çekiş,60.0,1248,89.0,0,0,12.66032791780777
322000,8,Fiat,1.3 MultiJet Easy 90 Ps Combi,Doblo,208000,Düz,Dizel,Önden Çekiş,60.0,1248,89.0,0,0,12.682306824526545
255000,16,Ford,Tourneo Connect K210 S 1.8 TDCi,Tourneo Connect,175000,Düz,Dizel,Önden Çekiş,60.0,1753,90.0,6,0,12.449018824140563
470000,11,Opel,Astra 1.4 T Sport Active Select,Astra,155800,Otomatik,LPG & Benzin,Önden Çekiş,56.0,1364,140.0,0,0,13.060487973686241
375000,11,Opel,Astra Classic III 1.6i 16V Essentia,Astra,120000,Düz,LPG & Benzin,Önden Çekiş,52.0,1598,115.0,0,0,12.834681304952548
170000,13,Fiat,Doblo Combi 1.3 M.jet Safeline,Doblo,278340,Düz,Dizel,Önden Çekiş,60.0,1248,90.0,9,3,12.043553716032399
345000,11,Hyundai,i20 1.2 D-CVVT JUMP,i20,128800,Düz,LPG & Benzin,Önden Çekiş,45.0,1248,85.0,0,0,12.751299696013497
303000,9,Hyundai,i20 1.2 D-CVVT SENSE,i20,82944,Düz,Benzin,Önden Çekiş,45.0,1248,85.0,3,1,12.621488084491506
290000,10,Fiat,Linea 1.3 Multijet Active Plus,Linea,128747,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.577636201962656
365000,10,Volkswagen,Polo 1.2 TDI Trendline,Polo,209891,Düz,Dizel,Önden Çekiş,45.0,1199,75.0,3,1,12.80765263256463
269000,10,Renault,Clio SportTourer 1.5 dCi Joy,Clio,276000,Düz,Dizel,Önden Çekiş,45.0,1461,75.0,0,3,12.502466658583977
530000,1,Fiat,1.3 MultiJet Easy Plus 95 Ps Sedan,Egea,17713,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.180632285528304
275000,16,Fiat,Grande Punto 1.4 Starjet Dynamic,Grande Punto,177865,Düz,Benzin,Önden Çekiş,45.0,1368,95.0,4,0,12.524526376648708
390000,4,Renault,1.2 16V Joy 75 Ps Hatchback,Clio,44515,Düz,Benzin,Önden Çekiş,45.0,1149,74.0,1,0,12.873902018105829
355000,3,Peugeot,1.5 BlueHDI Active 102 Ps Sedan,301,58700,Düz,Dizel,Önden Çekiş,50.0,1499,100.0,0,0,12.779873068457553
530000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,16187,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.180632285528304
475000,3,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,33269,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,0,0,13.071070083016778
530000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,5437,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.180632285528304
530000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,4363,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.180632285528304
530000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,7329,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.180632285528304
460000,1,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,9222,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,0,0,13.038981768465277
393000,4,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,30966,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,0,0,12.881564890851399
405000,7,Fiat,1.4 Fire Urban 95 Ps Sedan,Egea,46910,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,0,0,12.911642346088676
370000,8,Fiat,1.6 MultiJet Premio 105 Ps Combi,Doblo,98000,Düz,Dizel,Önden Çekiş,60.0,1598,103.0,0,0,12.821258284620408
360000,7,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,91290,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,0,0,12.793859310432293
285000,6,Peugeot,1.6 HDI Active 93 Ps Sedan,301,258714,Düz,Dizel,Önden Çekiş,50.0,1560,92.0,0,0,12.560244459250788
430000,5,Hyundai,1.4 MPI Elite Otomatik 100 Ps Hatchback,i20,76451,Düz,Benzin,Önden Çekiş,50.0,1368,99.0,0,0,12.971540487669746
245000,8,Fiat,1.3 MultiJet Maxi Easy 90 Ps Combi,Doblo,201551,Düz,Dizel,Önden Çekiş,60.0,1248,89.0,5,4,12.409013489526863
395900,6,Hyundai,1.4 CRDI Style 90 Ps Hatchback,i20,80744,Düz,Dizel,Önden Çekiş,45.0,1396,89.0,2,0,12.888916933094222
560000,7,Opel,1.4 Turbo Dynamic Otomatik 150 Ps Hatchback,Astra,73586,Otomatik,Benzin,Önden Çekiş,52.0,1399,148.0,0,0,13.235692062711331
300000,5,Fiat,1.6 MultiJet Easy 120 Ps Combi,Doblo,264450,Düz,Dizel,Önden Çekiş,60.0,1598,118.0,0,0,12.611537753638338
385000,9,Citroen,C- Elysee 1.6 HDİ Exclusive,C- Elysee,250725,Düz,Dizel,Önden Çekiş,48.0,1560,92.0,3,0,12.86099861326992
280000,16,Ford,Tourneo Connect K210 S 1.8 TDCi,Tourneo Connect,154013,Düz,Dizel,Önden Çekiş,60.0,1753,90.0,4,1,12.542544882151386
295000,14,Hyundai,Getz 1.4 DOHC AB AC,Getz,153219,Düz,Benzin,Önden Çekiş,45.0,1399,97.0,4,1,12.594730635321957
220000,13,Fiat,Albea Sole 1.4 Fire Premio,Albea,152067,Düz,Benzin,Önden Çekiş,48.0,1368,77.0,0,0,12.301382825334498
285000,12,Ford,Fiesta 1.4 TDCi Trend,Fiesta,151912,Düz,Dizel,Önden Çekiş,45.0,1398,70.0,3,0,12.560244459250788
330000,10,Renault,Fluence 1.5 dCi Joy EDC,Fluence,211800,Otomatik,Dizel,Önden Çekiş,60.0,1461,110.0,3,0,12.706847933442663
388750,10,Hyundai,ACCENT BLUE 1.6 CRDI MODE PLUS,Accent,68860,Düz,Dizel,Önden Çekiş,43.0,1582,128.0,0,0,12.87069174247558
335000,8,Hyundai,i20 1.2 D-CVVT JUMP,i20,123841,Düz,Benzin,Önden Çekiş,45.0,1248,85.0,3,0,12.721885810807203
310000,11,Fiat,Grande Punto 1.3 Multijet,Grande Punto,231969,Düz,Dizel,Önden Çekiş,45.0,1248,75.0,8,0,12.644327576461329
325000,6,Fiat,Linea 1.3 Multijet Pop,Linea,50790,Düz,Benzin,Önden Çekiş,45.0,1248,95.0,0,0,12.691580461311874
360000,8,Fiat,Doblo Combi 1.3 M.jet Premio,Doblo,228039,Düz,Dizel,Önden Çekiş,60.0,1248,90.0,3,0,12.793859310432293
225000,18,Citroen,C3 1.4 16V SensoDrive,C3,163500,Otomatik,Benzin,Önden Çekiş,45.0,1360,92.0,5,0,12.323855681186558
245000,9,Fiat,Linea 1.3 Multijet Pop,Linea,148749,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,1,12.409013489526863
299900,10,Opel,Corsa 1.2 Twinport Essentia,Corsa,115174,Düz,Benzin,Önden Çekiş,45.0,1229,85.0,3,3,12.6112043647371
240000,16,Ford,Focus 1.6 TDCi Trend,Focus,325590,Düz,Dizel,Önden Çekiş,55.0,1560,110.0,10,1,12.388394202324129
200000,12,Fiat,Albea Sole 1.3 Multijet Dynamic Plus,Albea,247088,Düz,Dizel,Önden Çekiş,48.0,1248,70.0,3,0,12.206072645530174
290000,3,Fiat,Doblo Cargo Maxi 1.6 Multijet Plus Pack,Doblo,250000,Düz,Dizel,Önden Çekiş,60.0,1598,105.0,3,0,12.577636201962656
360000,11,Peugeot,301 1.6 Hdi Allure,301,101883,Düz,Dizel,Önden Çekiş,50.0,1560,92.0,2,0,12.793859310432293
238000,8,Dacia,Dokker Van 1.5 DCI Ambiance,Dokker,113215,Düz,Dizel,Önden Çekiş,50.0,1461,75.0,1,0,12.380025952653611
235750,18,Ford,Transit Connect T220 S 1.8 TDdi,Transit Connect,157015,Düz,Benzin,Önden Çekiş,60.0,1753,75.0,0,3,12.370527200495705
235000,17,Hyundai,Getz 1.4 DOHC AB AC,Getz,170450,Düz,LPG & Benzin,Önden Çekiş,45.0,1399,97.0,1,2,12.367340793126296
345000,13,Renault,Megane 1.5 dCi Expression,Megane,166367,Düz,Dizel,Önden Çekiş,60.0,1461,85.0,2,0,12.751299696013497
350000,7,Peugeot,301 1.6 Hdi Active,301,103797,Düz,Dizel,Önden Çekiş,50.0,1560,92.0,2,1,12.765688433465597
590000,3,Fiat,1.6 MultiJet Mirror 120 Ps Sedan,Egea,23189,Düz,Dizel,Önden Çekiş,45.0,1598,118.0,0,0,13.287877815881902
272500,12,Opel,1.3 CDTI Enjoy 111 90 Ps Sedan,Astra,274320,Düz,Dizel,Önden Çekiş,52.0,1248,89.0,0,0,12.515393893085436
395900,3,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,84572,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,1,0,12.888916933094222
255000,18,Nissan,Micra 1.2 Tekna Otomatik,Micra,161420,Düz,LPG & Benzin,Önden Çekiş,46.0,1240,80.0,6,2,12.449018824140563
213000,17,Honda,City 1.4 Elite,City,218516,Düz,LPG & Benzin,Önden Çekiş,42.0,1339,83.0,0,2,12.269047444691562
